block,plot,transect,subtransect,date,species,cover_start_m,cover_end_m,avg_height_cm,cover_length,species_name,condition,
E4,E4:EG,E4:EG:M,E4:EG:M:1,2019-08-03,DWD,21.25,21.50,0,0.25,Down woody debris,LIVE,
E4,E4:EG,E4:EG:M,E4:EG:M:1,2019-08-03,BG,21.50,22.75,0,1.25,Bare ground,LIVE,
E4,E4:EG,E4:EG:M,E4:EG:M:1,2019-08-03,CECO,22.75,23.00,0,0.25,Ceanothus cordulatus,LIVE,
E4,E4:EG,E4:EG:M,E4:EG:M:1,2019-08-03,BG,23.00,26.75,0,3.75,Bare ground,LIVE,
E4,E4:EG,E4:EG:M,E4:EG:M:1,2019-08-03,GF,26.75,29.00,0,2.25,Grass/Forb,LIVE,
E4,E4:EG,E4:EG:M,E4:EG:M:1,2019-08-03,BG,29.00,30.00,0,1.00,Bare ground,LIVE,
E4,E4:EG,E4:EG:M,E4:EG:M:2,2019-08-03,BG,0.00,1.00,0,1.00,Bare ground,LIVE,
E4,E4:EG,E4:EG:M,E4:EG:M:2,2019-08-03,DWD,1.00,2.75,0,1.75,Down woody debris,LIVE,
E4,E4:EG,E4:EG:M,E4:EG:M:2,2019-08-03,BG,2.75,10.25,0,7.50,Bare ground,LIVE,
E4,E4:EG,E4:EG:M,E4:EG:M:2,2019-08-03,DWD,10.25,11.75,0,1.50,Down woody debris,LIVE,
E4,E4:EG,E4:EG:M,E4:EG:M:2,2019-08-03,BG,11.75,15.25,0,3.50,Bare ground,LIVE,
E4,E4:EG,E4:EG:M,E4:EG:M:2,2019-08-03,CECO,15.25,16.00,0,0.75,Ceanothus cordulatus,LIVE,
E4,E4:EG,E4:EG:M,E4:EG:M:2,2019-08-03,BG,16.00,18.00,0,2.00,Bare ground,LIVE,
E4,E4:EG,E4:EG:M,E4:EG:M:2,2019-08-03,F,18.00,18.25,0,0.25,Forb,LIVE,
E4,E4:EG,E4:EG:M,E4:EG:M:2,2019-08-03,BG,18.25,18.75,0,0.50,Bare ground,LIVE,
E4,E4:EG,E4:EG:M,E4:EG:M:2,2019-08-03,DWD,18.75,19.00,0,0.25,Down woody debris,LIVE,
E4,E4:EG,E4:EG:M,E4:EG:M:2,2019-08-03,BG,19.00,22.00,0,3.00,Bare ground,LIVE,
E4,E4:EG,E4:EG:M,E4:EG:M:2,2019-08-03,CECO,22.00,22.25,0,0.25,Ceanothus cordulatus,DEAD,
E4,E4:EG,E4:EG:M,E4:EG:M:2,2019-08-03,BG,22.25,23.00,0,0.75,Bare ground,LIVE,
E4,E4:EG,E4:EG:M,E4:EG:M:2,2019-08-03,F,23.00,24.00,0,1.00,Forb,LIVE,
E4,E4:EG,E4:EG:M,E4:EG:M:2,2019-08-03,DWD,24.00,24.25,0,0.25,Down woody debris,LIVE,
E4,E4:EG,E4:EG:M,E4:EG:M:2,2019-08-03,BG,24.25,26.00,0,1.75,Bare ground,LIVE,
E4,E4:EG,E4:EG:M,E4:EG:M:2,2019-08-03,DWD,26.00,26.25,0,0.25,Down woody debris,LIVE,
E4,E4:EG,E4:EG:M,E4:EG:M:2,2019-08-03,BG,26.25,29.25,0,3.00,Bare ground,LIVE,
E4,E4:EG,E4:EG:M,E4:EG:M:2,2019-08-03,F,29.25,29.50,0,0.25,Forb,LIVE,
E4,E4:EG,E4:EG:M,E4:EG:M:2,2019-08-03,CECO,29.50,30.00,25,0.50,Ceanothus cordulatus,LIVE,
E4,E4:EG,E4:EG:M,E4:EG:M:3,2019-08-03,BG,0.00,0.50,0,0.50,Bare ground,LIVE,
E4,E4:EG,E4:EG:M,E4:EG:M:3,2019-08-03,DWD,0.50,1.00,0,0.50,Down woody debris,LIVE,
E4,E4:EG,E4:EG:M,E4:EG:M:3,2019-08-03,BG,1.00,2.75,0,1.75,Bare ground,LIVE,
E4,E4:EG,E4:EG:M,E4:EG:M:3,2019-08-03,DWD,2.75,3.25,0,0.50,Down woody debris,LIVE,
E4,E4:EG,E4:EG:M,E4:EG:M:3,2019-08-03,BG,3.25,6.00,0,2.75,Bare ground,LIVE,
E4,E4:EG,E4:EG:M,E4:EG:M:3,2019-08-03,CECO,6.00,6.25,25,0.25,Ceanothus cordulatus,LIVE,
E4,E4:EG,E4:EG:M,E4:EG:M:3,2019-08-03,DWD,6.25,6.50,0,0.25,Down woody debris,LIVE,
E4,E4:EG,E4:EG:M,E4:EG:M:3,2019-08-03,F,6.50,7.00,25,0.50,Forb,LIVE,
E4,E4:EG,E4:EG:M,E4:EG:M:3,2019-08-03,BG,7.00,10.50,0,3.50,Bare ground,LIVE,
E4,E4:EG,E4:EG:M,E4:EG:M:3,2019-08-03,CECO,10.50,11.00,25,0.50,Ceanothus cordulatus,LIVE,
E4,E4:EG,E4:EG:M,E4:EG:M:3,2019-08-03,L,11.00,12.50,0,1.50,Litter,LIVE,
E4,E4:EG,E4:EG:M,E4:EG:M:3,2019-08-03,F,12.50,13.00,25,0.50,Forb,LIVE,
E4,E4:EG,E4:EG:M,E4:EG:M:3,2019-08-03,GF,13.00,14.50,25,1.50,Grass/Forb,LIVE,
E4,E4:EG,E4:EG:M,E4:EG:M:3,2019-08-03,CECO,14.50,15.25,0,0.75,Ceanothus cordulatus,LIVE,
E4,E4:EG,E4:EG:M,E4:EG:M:3,2019-08-03,BG,15.25,16.00,0,0.75,Bare ground,LIVE,
E4,E4:EG,E4:EG:M,E4:EG:M:3,2019-08-03,CECO,16.00,16.50,0,0.50,Ceanothus cordulatus,LIVE,
E4,E4:EG,E4:EG:M,E4:EG:M:3,2019-08-03,CECO,16.50,17.00,0,0.50,Ceanothus cordulatus,DEAD,
E4,E4:EG,E4:EG:M,E4:EG:M:3,2019-08-03,BG,17.00,18.00,0,1.00,Bare ground,LIVE,
E4,E4:EG,E4:EG:M,E4:EG:M:3,2019-08-03,DWD,18.00,18.25,0,0.25,Down woody debris,LIVE,
E4,E4:EG,E4:EG:M,E4:EG:M:3,2019-08-03,ARPA,18.25,18.50,0,0.25,Arctostaphylos patula,LIVE,
E4,E4:EG,E4:EG:M,E4:EG:M:3,2019-08-03,BG,18.50,20.00,0,1.50,Bare ground,LIVE,
E4,E4:EG,E4:EG:M,E4:EG:M:3,2019-08-03,GF,20.00,20.50,0,0.50,Grass/Forb,LIVE,
E4,E4:EG,E4:EG:M,E4:EG:M:3,2019-08-03,CECO,20.50,20.75,0,0.25,Ceanothus cordulatus,LIVE,
E4,E4:EG,E4:EG:M,E4:EG:M:3,2019-08-03,BG,20.75,21.75,0,1.00,Bare ground,LIVE,
E4,E4:EG,E4:EG:M,E4:EG:M:3,2019-08-03,DWD,21.75,22.00,0,0.25,Down woody debris,LIVE,
E4,E4:EG,E4:EG:M,E4:EG:M:3,2019-08-03,BG,22.00,22.75,0,0.75,Bare ground,LIVE,
E4,E4:EG,E4:EG:M,E4:EG:M:3,2019-08-03,GF,22.75,23.50,25,0.75,Grass/Forb,LIVE,
E4,E4:EG,E4:EG:M,E4:EG:M:3,2019-08-03,BG,23.50,23.75,0,0.25,Bare ground,LIVE,
E4,E4:EG,E4:EG:M,E4:EG:M:3,2019-08-03,L,23.75,24.25,0,0.50,Litter,LIVE,
E4,E4:EG,E4:EG:M,E4:EG:M:3,2019-08-03,BG,24.25,26.50,0,2.25,Bare ground,LIVE,
E4,E4:EG,E4:EG:M,E4:EG:M:3,2019-08-03,GF,26.50,29.25,25,2.75,Grass/Forb,LIVE,
E4,E4:EG,E4:EG:M,E4:EG:M:3,2019-08-03,DWD,29.25,29.50,0,0.25,Down woody debris,LIVE,
E4,E4:EG,E4:EG:M,E4:EG:M:3,2019-08-03,CECO,29.50,29.75,0,0.25,Ceanothus cordulatus,LIVE,
E4,E4:EG,E4:EG:M,E4:EG:M:3,2019-08-03,GF,29.75,30.00,25,0.25,Grass/Forb,LIVE,
E4,E4:EG,E4:EG:N,E4:EG:N:1,2019-08-03,DWD,0.00,0.75,0,0.75,Down woody debris,LIVE,
E4,E4:EG,E4:EG:N,E4:EG:N:1,2019-08-03,BG,0.75,3.50,0,2.75,Bare ground,LIVE,
E4,E4:EG,E4:EG:N,E4:EG:N:1,2019-08-03,CECO,3.50,3.75,0,0.25,Ceanothus cordulatus,LIVE,
E4,E4:EG,E4:EG:N,E4:EG:N:1,2019-08-03,BG,3.75,7.75,0,4.00,Bare ground,LIVE,
E4,E4:EG,E4:EG:N,E4:EG:N:1,2019-08-03,CECO,7.75,8.50,0,0.75,Ceanothus cordulatus,LIVE,
E4,E4:EG,E4:EG:N,E4:EG:N:1,2019-08-03,GF,8.50,11.50,0,3.00,Grass/Forb,LIVE,
E4,E4:EG,E4:EG:N,E4:EG:N:1,2019-08-03,CECO,11.50,12.00,0,0.50,Ceanothus cordulatus,LIVE,
E4,E4:EG,E4:EG:N,E4:EG:N:1,2019-08-03,GF,12.00,13.25,0,1.25,Grass/Forb,LIVE,
E4,E4:EG,E4:EG:N,E4:EG:N:1,2019-08-03,BG,13.25,14.50,0,1.25,Bare ground,LIVE,
E4,E4:EG,E4:EG:N,E4:EG:N:1,2019-08-03,GF,14.50,21.00,25,6.50,Grass/Forb,LIVE,
E4,E4:EG,E4:EG:N,E4:EG:N:1,2019-08-03,CECO,21.00,22.75,25,1.75,Ceanothus cordulatus,LIVE,
E4,E4:EG,E4:EG:N,E4:EG:N:1,2019-08-03,GF,22.75,24.50,0,1.75,Grass/Forb,LIVE,
E4,E4:EG,E4:EG:N,E4:EG:N:1,2019-08-03,CECO,24.50,25.00,0,0.50,Ceanothus cordulatus,LIVE,
E4,E4:EG,E4:EG:N,E4:EG:N:1,2019-08-03,BG,25.00,27.50,0,2.50,Bare ground,LIVE,
E4,E4:EG,E4:EG:N,E4:EG:N:1,2019-08-03,GF,27.50,30.00,0,2.50,Grass/Forb,LIVE,
E4,E4:EG,E4:EG:N,E4:EG:N:2,2019-08-03,GF,0.00,3.25,0,3.25,Grass/Forb,LIVE,
E4,E4:EG,E4:EG:N,E4:EG:N:2,2019-08-03,BG,3.25,6.75,0,3.50,Bare ground,LIVE,
E4,E4:EG,E4:EG:N,E4:EG:N:2,2019-08-03,GF,6.75,8.00,0,1.25,Grass/Forb,LIVE,
E4,E4:EG,E4:EG:N,E4:EG:N:2,2019-08-03,BG,8.00,11.50,0,3.50,Bare ground,LIVE,
E4,E4:EG,E4:EG:N,E4:EG:N:2,2019-08-03,GF,11.50,14.50,0,3.00,Grass/Forb,LIVE,
E4,E4:EG,E4:EG:N,E4:EG:N:2,2019-08-03,BG,14.50,16.25,0,1.75,Bare ground,LIVE,
E4,E4:EG,E4:EG:N,E4:EG:N:2,2019-08-03,CECO,16.25,17.25,0,1.00,Ceanothus cordulatus,LIVE,
E4,E4:EG,E4:EG:N,E4:EG:N:2,2019-08-03,BG,17.25,18.75,0,1.50,Bare ground,LIVE,
E4,E4:EG,E4:EG:N,E4:EG:N:2,2019-08-03,CECO,18.75,19.50,0,0.75,Ceanothus cordulatus,LIVE,
E4,E4:EG,E4:EG:N,E4:EG:N:2,2019-08-03,PREM,19.50,20.00,0,0.50,Prunus emarginata,LIVE,
E4,E4:EG,E4:EG:N,E4:EG:N:2,2019-08-03,BG,20.00,23.50,0,3.50,Bare ground,LIVE,
E4,E4:EG,E4:EG:N,E4:EG:N:2,2019-08-03,CECO,23.50,26.00,0,2.50,Ceanothus cordulatus,DEAD,
E4,E4:EG,E4:EG:N,E4:EG:N:2,2019-08-03,BG,26.00,28.25,0,2.25,Bare ground,LIVE,
E4,E4:EG,E4:EG:N,E4:EG:N:2,2019-08-03,DWD,28.25,29.00,0,0.75,Down woody debris,LIVE,
E4,E4:EG,E4:EG:N,E4:EG:N:2,2019-08-03,F,29.00,30.00,50,1.00,Forb,LIVE,
E4,E4:EG,E4:EG:N,E4:EG:N:3,2019-08-03,CECO,0.00,0.50,0,0.50,Ceanothus cordulatus,LIVE,
E4,E4:EG,E4:EG:N,E4:EG:N:3,2019-08-03,GF,0.50,3.50,0,3.00,Grass/Forb,LIVE,
E4,E4:EG,E4:EG:N,E4:EG:N:3,2019-08-03,DWD,3.50,4.00,0,0.50,Down woody debris,LIVE,
E4,E4:EG,E4:EG:N,E4:EG:N:3,2019-08-03,CECO,4.00,4.50,25,0.50,Ceanothus cordulatus,LIVE,
E4,E4:EG,E4:EG:N,E4:EG:N:3,2019-08-03,GF,4.50,7.25,25,2.75,Grass/Forb,LIVE,
E4,E4:EG,E4:EG:N,E4:EG:N:3,2019-08-03,CECO,7.25,8.00,0,0.75,Ceanothus cordulatus,LIVE,
E4,E4:EG,E4:EG:N,E4:EG:N:3,2019-08-03,GF,8.00,11.00,0,3.00,Grass/Forb,LIVE,
E4,E4:EG,E4:EG:N,E4:EG:N:3,2019-08-03,CECO,11.00,12.25,25,1.25,Ceanothus cordulatus,LIVE,
E4,E4:EG,E4:EG:N,E4:EG:N:3,2019-08-03,DWD,12.25,12.75,75,0.50,Down woody debris,LIVE,
E4,E4:EG,E4:EG:N,E4:EG:N:3,2019-08-03,BG,12.75,15.75,0,3.00,Bare ground,LIVE,
E4,E4:EG,E4:EG:N,E4:EG:N:3,2019-08-03,GF,15.75,16.00,0,0.25,Grass/Forb,LIVE,
E4,E4:EG,E4:EG:N,E4:EG:N:3,2019-08-03,DWD,16.00,16.50,0,0.50,Down woody debris,LIVE,
E4,E4:EG,E4:EG:N,E4:EG:N:3,2019-08-03,CECO,16.50,17.00,25,0.50,Ceanothus cordulatus,LIVE,
E4,E4:EG,E4:EG:N,E4:EG:N:3,2019-08-03,BG,17.00,19.25,0,2.25,Bare ground,LIVE,
E4,E4:EG,E4:EG:N,E4:EG:N:3,2019-08-03,GF,19.25,22.50,0,3.25,Grass/Forb,LIVE,
E4,E4:EG,E4:EG:N,E4:EG:N:3,2019-08-03,BG,22.50,24.50,0,2.00,Bare ground,LIVE,
E4,E4:EG,E4:EG:N,E4:EG:N:3,2019-08-03,GF,24.50,30.00,25,5.50,Grass/Forb,LIVE,
E4,E4:EG,E4:EG:S,E4:EG:S:1,2019-08-03,CECO,0.00,1.00,0,1.00,Ceanothus cordulatus,LIVE,
E4,E4:EG,E4:EG:S,E4:EG:S:1,2019-08-03,DWD,1.00,2.50,0,1.50,Down woody debris,LIVE,
E4,E4:EG,E4:EG:S,E4:EG:S:1,2019-08-03,GF,2.50,5.25,0,2.75,Grass/Forb,LIVE,
E4,E4:EG,E4:EG:S,E4:EG:S:1,2019-08-03,BG,5.25,5.75,0,0.50,Bare ground,LIVE,
E4,E4:EG,E4:EG:S,E4:EG:S:1,2019-08-03,CECO,5.75,7.00,25,1.25,Ceanothus cordulatus,LIVE,
E4,E4:EG,E4:EG:S,E4:EG:S:1,2019-08-03,BG,7.00,13.25,0,6.25,Bare ground,LIVE,
E4,E4:EG,E4:EG:S,E4:EG:S:1,2019-08-03,CECO,13.25,13.75,0,0.50,Ceanothus cordulatus,LIVE,
E4,E4:EG,E4:EG:S,E4:EG:S:1,2019-08-03,BG,13.75,16.00,0,2.25,Bare ground,LIVE,
E4,E4:EG,E4:EG:S,E4:EG:S:1,2019-08-03,CECO,16.00,18.50,25,2.50,Ceanothus cordulatus,LIVE,
E4,E4:EG,E4:EG:S,E4:EG:S:1,2019-08-03,DWD,18.50,19.25,0,0.75,Down woody debris,LIVE,
E4,E4:EG,E4:EG:S,E4:EG:S:1,2019-08-03,BG,19.25,25.00,0,5.75,Bare ground,LIVE,
E4,E4:EG,E4:EG:S,E4:EG:S:1,2019-08-03,DWD,25.00,26.00,0,1.00,Down woody debris,LIVE,
E4,E4:EG,E4:EG:S,E4:EG:S:1,2019-08-03,GF,26.00,27.00,25,1.00,Grass/Forb,LIVE,
E4,E4:EG,E4:EG:S,E4:EG:S:1,2019-08-03,DWD,27.00,30.00,0,3.00,Down woody debris,LIVE,
E4,E4:EG,E4:EG:S,E4:EG:S:2,2019-08-03,CECO,0.00,1.75,25,1.75,Ceanothus cordulatus,LIVE,
E4,E4:EG,E4:EG:S,E4:EG:S:2,2019-08-03,DWD,1.75,2.75,0,1.00,Down woody debris,LIVE,
E4,E4:EG,E4:EG:S,E4:EG:S:2,2019-08-03,GF,2.75,3.75,0,1.00,Grass/Forb,LIVE,
E4,E4:EG,E4:EG:S,E4:EG:S:2,2019-08-03,BG,3.75,4.50,0,0.75,Bare ground,LIVE,
E4,E4:EG,E4:EG:S,E4:EG:S:2,2019-08-03,DWD,4.50,5.50,0,1.00,Down woody debris,LIVE,
E4,E4:EG,E4:EG:S,E4:EG:S:2,2019-08-03,BG,5.50,8.00,0,2.50,Bare ground,LIVE,
E4,E4:EG,E4:EG:S,E4:EG:S:2,2019-08-03,GF,8.00,9.25,0,1.25,Grass/Forb,LIVE,
E4,E4:EG,E4:EG:S,E4:EG:S:2,2019-08-03,BG,9.25,10.25,0,1.00,Bare ground,LIVE,
E4,E4:EG,E4:EG:S,E4:EG:S:2,2019-08-03,CECO,10.25,10.50,0,0.25,Ceanothus cordulatus,LIVE,
E4,E4:EG,E4:EG:S,E4:EG:S:2,2019-08-03,BG,10.50,15.50,0,5.00,Bare ground,LIVE,
E4,E4:EG,E4:EG:S,E4:EG:S:2,2019-08-03,CECO,15.50,16.25,25,0.75,Ceanothus cordulatus,LIVE,
E4,E4:EG,E4:EG:S,E4:EG:S:2,2019-08-03,BG,16.25,18.75,0,2.50,Bare ground,LIVE,
E4,E4:EG,E4:EG:S,E4:EG:S:2,2019-08-03,DWD,18.75,19.00,0,0.25,Down woody debris,LIVE,
E4,E4:EG,E4:EG:S,E4:EG:S:2,2019-08-03,CECO,19.00,19.25,25,0.25,Ceanothus cordulatus,LIVE,
E4,E4:EG,E4:EG:S,E4:EG:S:2,2019-08-03,DWD,19.25,19.50,0,0.25,Down woody debris,LIVE,
E4,E4:EG,E4:EG:S,E4:EG:S:2,2019-08-03,BG,19.50,24.75,0,5.25,Bare ground,LIVE,
E4,E4:EG,E4:EG:S,E4:EG:S:2,2019-08-03,CECO,24.75,25.25,0,0.50,Ceanothus cordulatus,LIVE,
E4,E4:EG,E4:EG:S,E4:EG:S:2,2019-08-03,GF,25.25,29.75,0,4.50,Grass/Forb,LIVE,
E4,E4:EG,E4:EG:S,E4:EG:S:2,2019-08-03,CECO,29.75,30.00,25,0.25,Ceanothus cordulatus,LIVE,
E4,E4:EG,E4:EG:S,E4:EG:S:3,2019-08-03,CECO,0.00,2.00,25,2.00,Ceanothus cordulatus,LIVE,
E4,E4:EG,E4:EG:S,E4:EG:S:3,2019-08-03,DWD,2.00,2.75,25,0.75,Down woody debris,LIVE,
E4,E4:EG,E4:EG:S,E4:EG:S:3,2019-08-03,CECO,2.75,3.50,25,0.75,Ceanothus cordulatus,LIVE,
E4,E4:EG,E4:EG:S,E4:EG:S:3,2019-08-03,DWD,3.50,4.00,25,0.50,Down woody debris,LIVE,
E4,E4:EG,E4:EG:S,E4:EG:S:3,2019-08-03,BG,4.00,5.75,0,1.75,Bare ground,LIVE,
E4,E4:EG,E4:EG:S,E4:EG:S:3,2019-08-03,GF,5.75,7.00,0,1.25,Grass/Forb,LIVE,
E4,E4:EG,E4:EG:S,E4:EG:S:3,2019-08-03,CECO,7.00,9.00,25,2.00,Ceanothus cordulatus,LIVE,
E4,E4:EG,E4:EG:S,E4:EG:S:3,2019-08-03,BG,9.00,16.25,0,7.25,Bare ground,LIVE,
E4,E4:EG,E4:EG:S,E4:EG:S:3,2019-08-03,CECO,16.25,17.25,0,1.00,Ceanothus cordulatus,LIVE,
E4,E4:EG,E4:EG:S,E4:EG:S:3,2019-08-03,BG,17.25,18.00,0,0.75,Bare ground,LIVE,
E4,E4:EG,E4:EG:S,E4:EG:S:3,2019-08-03,GF,18.00,20.25,0,2.25,Grass/Forb,LIVE,
E4,E4:EG,E4:EG:S,E4:EG:S:3,2019-08-03,CECO,20.25,20.75,0,0.50,Ceanothus cordulatus,LIVE,
E4,E4:EG,E4:EG:S,E4:EG:S:3,2019-08-03,BG,20.75,23.00,0,2.25,Bare ground,LIVE,
E4,E4:EG,E4:EG:S,E4:EG:S:3,2019-08-03,CECO,23.00,25.00,0,2.00,Ceanothus cordulatus,LIVE,
E4,E4:EG,E4:EG:S,E4:EG:S:3,2019-08-03,NA,25.00,30.00,NA,5.00,NA,NA,
E4,E4:EH,E4:EH:M,E4:EH:M:1,2019-08-02,BG,0.00,1.25,0,1.25,Bare ground,LIVE,
E4,E4:EH,E4:EH:M,E4:EH:M:1,2019-08-02,DWD,1.25,2.00,0,0.75,Down woody debris,LIVE,
E4,E4:EH,E4:EH:M,E4:EH:M:1,2019-08-02,BG,2.00,2.25,0,0.25,Bare ground,LIVE,
E4,E4:EH,E4:EH:M,E4:EH:M:1,2019-08-02,DWD,2.25,2.75,0,0.50,Down woody debris,LIVE,
E4,E4:EH,E4:EH:M,E4:EH:M:1,2019-08-02,CECO,2.75,3.75,25,1.00,Ceanothus cordulatus,LIVE,
E4,E4:EH,E4:EH:M,E4:EH:M:1,2019-08-02,DWD,3.75,4.25,50,0.50,Down woody debris,LIVE,
E4,E4:EH,E4:EH:M,E4:EH:M:1,2019-08-02,CECO,4.25,5.75,25,1.50,Ceanothus cordulatus,LIVE,
E4,E4:EH,E4:EH:M,E4:EH:M:1,2019-08-02,DWD,5.75,7.75,0,2.00,Down woody debris,LIVE,
E4,E4:EH,E4:EH:M,E4:EH:M:1,2019-08-02,CECO,7.75,8.50,25,0.75,Ceanothus cordulatus,LIVE,
E4,E4:EH,E4:EH:M,E4:EH:M:1,2019-08-02,DWD,8.50,10.00,0,1.50,Down woody debris,LIVE,
E4,E4:EH,E4:EH:M,E4:EH:M:1,2019-08-02,CECO,10.00,11.00,25,1.00,Ceanothus cordulatus,LIVE,
E4,E4:EH,E4:EH:M,E4:EH:M:1,2019-08-02,DWD,11.00,14.25,0,3.25,Down woody debris,LIVE,
E4,E4:EH,E4:EH:M,E4:EH:M:1,2019-08-02,BG,14.25,16.25,0,2.00,Bare ground,LIVE,
E4,E4:EH,E4:EH:M,E4:EH:M:1,2019-08-02,DWD,16.25,18.00,0,1.75,Down woody debris,LIVE,
E4,E4:EH,E4:EH:M,E4:EH:M:1,2019-08-02,BG,18.00,18.50,0,0.50,Bare ground,LIVE,
E4,E4:EH,E4:EH:M,E4:EH:M:1,2019-08-02,DWD,18.50,18.75,0,0.25,Down woody debris,LIVE,
E4,E4:EH,E4:EH:M,E4:EH:M:1,2019-08-02,BG,18.75,24.75,0,6.00,Bare ground,LIVE,
E4,E4:EH,E4:EH:M,E4:EH:M:1,2019-08-02,DWD,24.75,27.75,0,3.00,Down woody debris,LIVE,
E4,E4:EH,E4:EH:M,E4:EH:M:1,2019-08-02,CEPR,27.75,28.00,0,0.25,Ceanothus prostratus,LIVE,
E4,E4:EH,E4:EH:M,E4:EH:M:1,2019-08-02,DWD,28.00,29.00,0,1.00,Down woody debris,LIVE,
E4,E4:EH,E4:EH:M,E4:EH:M:1,2019-08-02,DWD,29.00,30.00,0,1.00,Down woody debris,LIVE,
E4,E4:EH,E4:EH:M,E4:EH:M:2,2019-08-02,DWD,0.00,1.00,0,1.00,Down woody debris,LIVE,
E4,E4:EH,E4:EH:M,E4:EH:M:2,2019-08-02,BG,1.00,1.75,0,0.75,Bare ground,LIVE,
E4,E4:EH,E4:EH:M,E4:EH:M:2,2019-08-02,CECO,1.75,2.50,100,0.75,Ceanothus cordulatus,LIVE,
E4,E4:EH,E4:EH:M,E4:EH:M:2,2019-08-02,BG,2.50,3.50,0,1.00,Bare ground,LIVE,
E4,E4:EH,E4:EH:M,E4:EH:M:2,2019-08-02,DWD,3.50,3.75,0,0.25,Down woody debris,LIVE,
E4,E4:EH,E4:EH:M,E4:EH:M:2,2019-08-02,BG,3.75,5.50,0,1.75,Bare ground,LIVE,
E4,E4:EH,E4:EH:M,E4:EH:M:2,2019-08-02,F,5.50,6.00,0,0.50,Forb,LIVE,
E4,E4:EH,E4:EH:M,E4:EH:M:2,2019-08-02,DWD,6.00,7.00,0,1.00,Down woody debris,LIVE,
E4,E4:EH,E4:EH:M,E4:EH:M:2,2019-08-02,CEPR,7.00,8.25,0,1.25,Ceanothus prostratus,LIVE,
E4,E4:EH,E4:EH:M,E4:EH:M:2,2019-08-02,BG,8.25,8.50,0,0.25,Bare ground,LIVE,
E4,E4:EH,E4:EH:M,E4:EH:M:2,2019-08-02,DWD,8.50,8.75,0,0.25,Down woody debris,LIVE,
E4,E4:EH,E4:EH:M,E4:EH:M:2,2019-08-02,BG,8.75,9.50,0,0.75,Bare ground,LIVE,
E4,E4:EH,E4:EH:M,E4:EH:M:2,2019-08-02,DWD,9.50,10.00,0,0.50,Down woody debris,LIVE,
E4,E4:EH,E4:EH:M,E4:EH:M:2,2019-08-02,G,10.00,11.00,0,1.00,Grass,LIVE,
E4,E4:EH,E4:EH:M,E4:EH:M:2,2019-08-02,BG,11.00,11.50,0,0.50,Bare ground,LIVE,
E4,E4:EH,E4:EH:M,E4:EH:M:2,2019-08-02,G,11.50,13.00,25,1.50,Grass,LIVE,
E4,E4:EH,E4:EH:M,E4:EH:M:2,2019-08-02,BG,13.00,14.00,0,1.00,Bare ground,LIVE,
E4,E4:EH,E4:EH:M,E4:EH:M:2,2019-08-02,G,14.00,16.25,0,2.25,Grass,LIVE,
E4,E4:EH,E4:EH:M,E4:EH:M:2,2019-08-02,BG,16.25,16.50,0,0.25,Bare ground,LIVE,
E4,E4:EH,E4:EH:M,E4:EH:M:2,2019-08-02,G,16.50,17.25,25,0.75,Grass,LIVE,
E4,E4:EH,E4:EH:M,E4:EH:M:2,2019-08-02,BG,17.25,17.75,0,0.50,Bare ground,LIVE,
E4,E4:EH,E4:EH:M,E4:EH:M:2,2019-08-02,DWD,17.75,18.25,0,0.50,Down woody debris,LIVE,
E4,E4:EH,E4:EH:M,E4:EH:M:2,2019-08-02,CEPR,18.25,20.25,0,2.00,Ceanothus prostratus,LIVE,
E4,E4:EH,E4:EH:M,E4:EH:M:2,2019-08-02,G,20.25,21.25,0,1.00,Grass,LIVE,
E4,E4:EH,E4:EH:M,E4:EH:M:2,2019-08-02,DWD,21.25,21.50,0,0.25,Down woody debris,LIVE,
E4,E4:EH,E4:EH:M,E4:EH:M:2,2019-08-02,G,21.50,22.50,0,1.00,Grass,LIVE,
E4,E4:EH,E4:EH:M,E4:EH:M:2,2019-08-02,BG,22.50,23.25,0,0.75,Bare ground,LIVE,
E4,E4:EH,E4:EH:M,E4:EH:M:2,2019-08-02,G,23.25,23.75,0,0.50,Grass,LIVE,
E4,E4:EH,E4:EH:M,E4:EH:M:2,2019-08-02,BG,23.75,24.50,0,0.75,Bare ground,LIVE,
E4,E4:EH,E4:EH:M,E4:EH:M:2,2019-08-02,G,24.50,25.50,0,1.00,Grass,LIVE,
E4,E4:EH,E4:EH:M,E4:EH:M:2,2019-08-02,BG,25.50,26.25,0,0.75,Bare ground,LIVE,
E4,E4:EH,E4:EH:M,E4:EH:M:2,2019-08-02,G,26.25,27.00,0,0.75,Grass,LIVE,
E4,E4:EH,E4:EH:M,E4:EH:M:2,2019-08-02,BG,27.00,30.00,0,3.00,Bare ground,LIVE,
E4,E4:EH,E4:EH:M,E4:EH:M:3,2019-08-02,G,0.00,1.25,0,1.25,Grass,LIVE,
E4,E4:EH,E4:EH:M,E4:EH:M:3,2019-08-02,SAL,1.25,2.25,50,1.00,Salix spp,LIVE,
E4,E4:EH,E4:EH:M,E4:EH:M:3,2019-08-02,DWD,2.25,2.50,0,0.25,Down woody debris,LIVE,
E4,E4:EH,E4:EH:M,E4:EH:M:3,2019-08-02,CECO,2.50,2.75,25,0.25,Ceanothus cordulatus,LIVE,
E4,E4:EH,E4:EH:M,E4:EH:M:3,2019-08-02,BG,2.75,3.00,0,0.25,Bare ground,LIVE,
