"block","plot","transect","subtransect","date","species","cover_start_m","cover_end_m","avg_height_m","cover_length","species_name"
"E4","E4:EH","E4:EH:M","E4:EH:M:2","2018-05-31","BG",10.5,5.25,0,5.25,"Bare ground"
"E4","E4:EH","E4:EH:M","E4:EH:M:2","2018-05-31","CECO",5.25,0,1,5.25,"Ceanothus cordulatus"
"E4","E4:EH","E4:EH:M","E4:EH:M:3","2018-05-31","CECO",30,14.5,0.5,15.5,"Ceanothus cordulatus"
"E4","E4:EH","E4:EH:M","E4:EH:M:3","2018-05-31","CEPR",14.5,12.25,0,2.25,"Ceanothus prostratus"
"E4","E4:EH","E4:EH:M","E4:EH:M:3","2018-05-31","CECO",12.25,8.25,0.25,4,"Ceanothus cordulatus"
"E4","E4:EH","E4:EH:M","E4:EH:M:3","2018-05-31","BG",8.25,7.25,0,1,"Bare ground"
"E4","E4:EH","E4:EH:M","E4:EH:M:3","2018-05-31","CECO",7.25,5,0.25,2.25,"Ceanothus cordulatus"
"E4","E4:EH","E4:EH:M","E4:EH:M:3","2018-05-31","BG",5,4.5,0,0.5,"Bare ground"
"E4","E4:EH","E4:EH:M","E4:EH:M:3","2018-05-31","CECO",4.5,3,0.25,1.5,"Ceanothus cordulatus"
"E4","E4:EH","E4:EH:M","E4:EH:M:3","2018-05-31","BG",3,2.25,0,0.75,"Bare ground"
"E4","E4:EH","E4:EH:M","E4:EH:M:3","2018-05-31","SALIX",2.25,0,0.25,2.25,"Salix spp"
"E4","E4:EH","E4:EH:N","E4:EH:N:1","2018-08-30","CECO",30,25.5,0.5,4.5,"Ceanothus cordulatus"
"E4","E4:EH","E4:EH:N","E4:EH:N:1","2018-08-30","CEPR",25.5,25.25,0,0.25,"Ceanothus prostratus"
"E4","E4:EH","E4:EH:N","E4:EH:N:1","2018-08-30","CECO",25.25,24,0.5,1.25,"Ceanothus cordulatus"
"E4","E4:EH","E4:EH:N","E4:EH:N:1","2018-08-30","CEPR",24,23.75,0,0.25,"Ceanothus prostratus"
"E4","E4:EH","E4:EH:N","E4:EH:N:1","2018-08-30","CECO",23.75,19.5,0.75,4.25,"Ceanothus cordulatus"
"E4","E4:EH","E4:EH:N","E4:EH:N:1","2018-08-30","CEPR",19.5,19.25,0,0.25,"Ceanothus prostratus"
"E4","E4:EH","E4:EH:N","E4:EH:N:1","2018-08-30","CECO",19.25,9.5,0.75,9.75,"Ceanothus cordulatus"
"E4","E4:EH","E4:EH:N","E4:EH:N:1","2018-08-30","DWD",9.5,9,0.5,0.5,"Down woody debris"
"E4","E4:EH","E4:EH:N","E4:EH:N:1","2018-08-30","CECO",9,0.5,0.75,8.5,"Ceanothus cordulatus"
"E4","E4:EH","E4:EH:N","E4:EH:N:1","2018-08-30","DWD",0.5,0,0.75,0.5,"Down woody debris"
"E4","E4:EH","E4:EH:N","E4:EH:N:2","2018-08-30","CECO",30,19.75,1.25,10.25,"Ceanothus cordulatus"
"E4","E4:EH","E4:EH:N","E4:EH:N:2","2018-08-30","CECO",19.75,14.25,0.5,5.5,"Ceanothus cordulatus"
"E4","E4:EH","E4:EH:N","E4:EH:N:2","2018-08-30","CEPR",14.25,13,0,1.25,"Ceanothus prostratus"
"E4","E4:EH","E4:EH:N","E4:EH:N:2","2018-08-30","POAZ",13,12.25,0,0.75,"Poaceae spp"
"E4","E4:EH","E4:EH:N","E4:EH:N:2","2018-08-30","CECO",12.25,9.25,0.5,3,"Ceanothus cordulatus"
"E4","E4:EH","E4:EH:N","E4:EH:N:2","2018-08-30","POAZ",9.25,8,0,1.25,"Poaceae spp"
"E4","E4:EH","E4:EH:N","E4:EH:N:2","2018-08-30","CECO",8,6.25,0.75,1.75,"Ceanothus cordulatus"
"E4","E4:EH","E4:EH:N","E4:EH:N:2","2018-08-30","POAZ",6.25,5.5,0,0.75,"Poaceae spp"
"E4","E4:EH","E4:EH:N","E4:EH:N:2","2018-08-30","CECO",5.5,4.5,0.75,1,"Ceanothus cordulatus"
"E4","E4:EH","E4:EH:N","E4:EH:N:2","2018-08-30","CEPR",4.5,4.25,0,0.25,"Ceanothus prostratus"
"E4","E4:EH","E4:EH:N","E4:EH:N:2","2018-08-30","POAZ",4.25,4,0,0.25,"Poaceae spp"
"E4","E4:EH","E4:EH:N","E4:EH:N:2","2018-08-30","CECO",4,0,1,4,"Ceanothus cordulatus"
"E4","E4:EH","E4:EH:N","E4:EH:N:3","2018-08-30","CECO",30,0,0.75,30,"Ceanothus cordulatus"
"E4","E4:EH","E4:EH:S","E4:EH:S:1","2018-08-30","CECO",30,29,1.25,1,"Ceanothus cordulatus"
"E4","E4:EH","E4:EH:S","E4:EH:S:1","2018-08-30","DWD",29,28,1,1,"Down woody debris"
"E4","E4:EH","E4:EH:S","E4:EH:S:1","2018-08-30","CEPR",28,26.5,0,1.5,"Ceanothus prostratus"
"E4","E4:EH","E4:EH:S","E4:EH:S:1","2018-08-30","DWD",26.5,26,0.5,0.5,"Down woody debris"
"E4","E4:EH","E4:EH:S","E4:EH:S:1","2018-08-30","POAZ",26,25.25,0.25,0.75,"Poaceae spp"
"E4","E4:EH","E4:EH:S","E4:EH:S:1","2018-08-30","CEPR",25.25,24.75,0,0.5,"Ceanothus prostratus"
"E4","E4:EH","E4:EH:S","E4:EH:S:1","2018-08-30","CECO",24.75,22.75,0.75,2,"Ceanothus cordulatus"
"E4","E4:EH","E4:EH:S","E4:EH:S:1","2018-08-30","POAZ",22.75,22.5,0.25,0.25,"Poaceae spp"
"E4","E4:EH","E4:EH:S","E4:EH:S:1","2018-08-30","DWD",22.5,22.25,0.25,0.25,"Down woody debris"
"E4","E4:EH","E4:EH:S","E4:EH:S:1","2018-08-30","CECO",22.25,21.5,0.75,0.75,"Ceanothus cordulatus"
"E4","E4:EH","E4:EH:S","E4:EH:S:1","2018-08-30","POAZ",21.5,19.75,0.25,1.75,"Poaceae spp"
"E4","E4:EH","E4:EH:S","E4:EH:S:1","2018-08-30","DWD",19.75,19.5,0.25,0.25,"Down woody debris"
"E4","E4:EH","E4:EH:S","E4:EH:S:1","2018-08-30","CECO",19.5,17.75,1,1.75,"Ceanothus cordulatus"
"E4","E4:EH","E4:EH:S","E4:EH:S:1","2018-08-30","CEPR",17.75,15.5,0,2.25,"Ceanothus prostratus"
"E4","E4:EH","E4:EH:S","E4:EH:S:1","2018-08-30","CECO",15.5,14,1,1.5,"Ceanothus cordulatus"
"E4","E4:EH","E4:EH:S","E4:EH:S:1","2018-08-30","CEPR",14,13,0,1,"Ceanothus prostratus"
"E4","E4:EH","E4:EH:S","E4:EH:S:1","2018-08-30","CECO",13,11.25,1,1.75,"Ceanothus cordulatus"
"E4","E4:EH","E4:EH:S","E4:EH:S:1","2018-08-30","BG",11.25,10,0,1.25,"Bare ground"
"E4","E4:EH","E4:EH:S","E4:EH:S:1","2018-08-30","CEPR",10,8.25,0,1.75,"Ceanothus prostratus"
"E4","E4:EH","E4:EH:S","E4:EH:S:1","2018-08-30","DWD",8.25,2.25,0.5,6,"Down woody debris"
"E4","E4:EH","E4:EH:S","E4:EH:S:1","2018-08-30","CECO",2.25,0,0.5,2.25,"Ceanothus cordulatus"
"E4","E4:EH","E4:EH:S","E4:EH:S:2","2018-08-30","CECO",30,22.75,0.5,7.25,"Ceanothus cordulatus"
"E4","E4:EH","E4:EH:S","E4:EH:S:2","2018-08-30","BG",22.75,20.75,0,2,"Bare ground"
"E4","E4:EH","E4:EH:S","E4:EH:S:2","2018-08-30","CECO",20.75,19,0.25,1.75,"Ceanothus cordulatus"
"E4","E4:EH","E4:EH:S","E4:EH:S:2","2018-08-30","BG",19,17,0,2,"Bare ground"
"E4","E4:EH","E4:EH:S","E4:EH:S:2","2018-08-30","DWD",17,14.5,0.75,2.5,"Down woody debris"
"E4","E4:EH","E4:EH:S","E4:EH:S:2","2018-08-30","CEPR",14.5,9.75,0,4.75,"Ceanothus prostratus"
"E4","E4:EH","E4:EH:S","E4:EH:S:2","2018-08-30","CECO",9.75,6.5,0.75,3.25,"Ceanothus cordulatus"
"E4","E4:EH","E4:EH:S","E4:EH:S:2","2018-08-30","CEPR",6.5,4.75,0,1.75,"Ceanothus prostratus"
"E4","E4:EH","E4:EH:S","E4:EH:S:2","2018-08-30","BG",4.75,1.5,0,3.25,"Bare ground"
"E4","E4:EH","E4:EH:S","E4:EH:S:2","2018-08-30","CECO",1.5,0,0.5,1.5,"Ceanothus cordulatus"
"E4","E4:EH","E4:EH:S","E4:EH:S:3","2018-08-30","CECO",30,24.75,1,5.25,"Ceanothus cordulatus"
"E4","E4:EH","E4:EH:S","E4:EH:S:3","2018-08-30","WYMO",24.75,23.75,0.5,1,"Wyethia mollis"
"E4","E4:EH","E4:EH:S","E4:EH:S:3","2018-08-30","CEPR",23.75,23.25,0,0.5,"Ceanothus prostratus"
"E4","E4:EH","E4:EH:S","E4:EH:S:3","2018-08-30","ARPA",23.25,22.25,0.75,1,"Arctostaphylos patula"
"E4","E4:EH","E4:EH:S","E4:EH:S:3","2018-08-30","BG",22.25,20.5,0,1.75,"Bare ground"
"E4","E4:EH","E4:EH:S","E4:EH:S:3","2018-08-30","WYMO",20.5,20,0.5,0.5,"Wyethia mollis"
"E4","E4:EH","E4:EH:S","E4:EH:S:3","2018-08-30","CEPR",20,19.5,0,0.5,"Ceanothus prostratus"
"E4","E4:EH","E4:EH:S","E4:EH:S:3","2018-08-30","DWD",19.5,19.25,0.25,0.25,"Down woody debris"
"E4","E4:EH","E4:EH:S","E4:EH:S:3","2018-08-30","CEPR",19.25,17,0,2.25,"Ceanothus prostratus"
"E4","E4:EH","E4:EH:S","E4:EH:S:3","2018-08-30","CECO",17,11.5,0.75,5.5,"Ceanothus cordulatus"
"E4","E4:EH","E4:EH:S","E4:EH:S:3","2018-08-30","CEPR",11.5,9.75,0,1.75,"Ceanothus prostratus"
"E4","E4:EH","E4:EH:S","E4:EH:S:3","2018-08-30","DWD",9.75,9.25,0.5,0.5,"Down woody debris"
"E4","E4:EH","E4:EH:S","E4:EH:S:3","2018-08-30","CEPR",9.25,7.75,0,1.5,"Ceanothus prostratus"
"E4","E4:EH","E4:EH:S","E4:EH:S:3","2018-08-30","CECO",7.75,6.5,0.75,1.25,"Ceanothus cordulatus"
"E4","E4:EH","E4:EH:S","E4:EH:S:3","2018-08-30","DWD",6.5,6.25,0.25,0.25,"Down woody debris"
"E4","E4:EH","E4:EH:S","E4:EH:S:3","2018-08-30","CEPR",6.25,5.75,0,0.5,"Ceanothus prostratus"
"E4","E4:EH","E4:EH:S","E4:EH:S:3","2018-08-30","DWD",5.75,5,0.25,0.75,"Down woody debris"
"E4","E4:EH","E4:EH:S","E4:EH:S:3","2018-08-30","CEPR",5,4,0,1,"Ceanothus prostratus"
"E4","E4:EH","E4:EH:S","E4:EH:S:3","2018-08-30","DWD",4,3,0.5,1,"Down woody debris"
"E4","E4:EH","E4:EH:S","E4:EH:S:3","2018-08-30","CECO",3,1.5,1,1.5,"Ceanothus cordulatus"
"E4","E4:EH","E4:EH:S","E4:EH:S:3","2018-08-30","CEPR",1.5,0,0,1.5,"Ceanothus prostratus"
"E4","E4:EN","E4:EN:M","E4:EN:M:1","2018-05-31","CECO",30,0,0.75,30,"Ceanothus cordulatus"
"E4","E4:EN","E4:EN:M","E4:EN:M:2","2018-05-31","CECO",30,18,1.25,12,"Ceanothus cordulatus"
"E4","E4:EN","E4:EN:M","E4:EN:M:2","2018-05-31","ARPA",18,17.5,1,0.5,"Arctostaphylos patula"
"E4","E4:EN","E4:EN:M","E4:EN:M:2","2018-05-31","CECO",17.5,11.25,1.25,6.25,"Ceanothus cordulatus"
"E4","E4:EN","E4:EN:M","E4:EN:M:2","2018-05-31","ARPA",11.25,10.5,1,0.75,"Arctostaphylos patula"
"E4","E4:EN","E4:EN:M","E4:EN:M:2","2018-05-31","CECO",10.5,0,1,10.5,"Ceanothus cordulatus"
"E4","E4:EN","E4:EN:M","E4:EN:M:3","2018-05-31","CECO",30,0,1.5,30,"Ceanothus cordulatus"
"E4","E4:EN","E4:EN:N","E4:EN:N:1","2018-05-31","CECO",30,5.25,1,24.75,"Ceanothus cordulatus"
"E4","E4:EN","E4:EN:N","E4:EN:N:1","2018-05-31","ARPA",5.25,4.75,0.5,0.5,"Arctostaphylos patula"
"E4","E4:EN","E4:EN:N","E4:EN:N:1","2018-05-31","CECO",4.75,3,0.5,1.75,"Ceanothus cordulatus"
"E4","E4:EN","E4:EN:N","E4:EN:N:1","2018-05-31","SYMO",3,2.75,0.25,0.25,"Symphoricarpos mollis"
"E4","E4:EN","E4:EN:N","E4:EN:N:1","2018-05-31","CECO",2.75,1.5,0.5,1.25,"Ceanothus cordulatus"
"E4","E4:EN","E4:EN:N","E4:EN:N:1","2018-05-31","SYMO",1.5,0,0.25,1.5,"Symphoricarpos mollis"
"E4","E4:EN","E4:EN:N","E4:EN:N:2","2018-05-31","CECO",30,27.5,0.75,2.5,"Ceanothus cordulatus"
"E4","E4:EN","E4:EN:N","E4:EN:N:2","2018-05-31","BG",27.5,27.25,0,0.25,"Bare ground"
"E4","E4:EN","E4:EN:N","E4:EN:N:2","2018-05-31","CECO",27.25,0,0.5,27.25,"Ceanothus cordulatus"
"E4","E4:EN","E4:EN:N","E4:EN:N:3","2018-05-31","BG",30,29.25,0,0.75,"Bare ground"
"E4","E4:EN","E4:EN:N","E4:EN:N:3","2018-05-31","CECO",29.25,29,0.25,0.25,"Ceanothus cordulatus"
"E4","E4:EN","E4:EN:N","E4:EN:N:3","2018-05-31","POAZ",29,27.75,0,1.25,"Poaceae spp"
"E4","E4:EN","E4:EN:N","E4:EN:N:3","2018-05-31","CECO",27.75,26.5,0.5,1.25,"Ceanothus cordulatus"
"E4","E4:EN","E4:EN:N","E4:EN:N:3","2018-05-31","POAZ",26.5,25,0,1.5,"Poaceae spp"
"E4","E4:EN","E4:EN:N","E4:EN:N:3","2018-05-31","CECO",25,18.5,0.5,6.5,"Ceanothus cordulatus"
"E4","E4:EN","E4:EN:N","E4:EN:N:3","2018-05-31","BG",18.5,15.25,0,3.25,"Bare ground"
"E4","E4:EN","E4:EN:N","E4:EN:N:3","2018-05-31","DWD",15.25,15,0.25,0.25,"Down woody debris"
"E4","E4:EN","E4:EN:N","E4:EN:N:3","2018-05-31","POAZ",15,13,0.25,2,"Poaceae spp"
"E4","E4:EN","E4:EN:N","E4:EN:N:3","2018-05-31","SALIX",13,10.5,1.5,2.5,"Salix spp"
"E4","E4:EN","E4:EN:N","E4:EN:N:3","2018-05-31","BG",10.5,9.75,0,0.75,"Bare ground"
"E4","E4:EN","E4:EN:N","E4:EN:N:3","2018-05-31","CECO",9.75,0,0.5,9.75,"Ceanothus cordulatus"
"E4","E4:EN","E4:EN:S","E4:EN:S:1","2018-05-31","CECO",30,17.25,0.75,12.75,"Ceanothus cordulatus"
"E4","E4:EN","E4:EN:S","E4:EN:S:1","2018-05-31","CEPR",17.25,16.75,0,0.5,"Ceanothus prostratus"
"E4","E4:EN","E4:EN:S","E4:EN:S:1","2018-05-31","DWD",16.75,16.5,0.25,0.25,"Down woody debris"
"E4","E4:EN","E4:EN:S","E4:EN:S:1","2018-05-31","ARPA",16.5,14.5,1.25,2,"Arctostaphylos patula"
"E4","E4:EN","E4:EN:S","E4:EN:S:1","2018-05-31","CECO",14.5,10,0.75,4.5,"Ceanothus cordulatus"
"E4","E4:EN","E4:EN:S","E4:EN:S:1","2018-05-31","DWD",10,9,0.5,1,"Down woody debris"
"E4","E4:EN","E4:EN:S","E4:EN:S:1","2018-05-31","POAZ",9,8.75,0.25,0.25,"Poaceae spp"
"E4","E4:EN","E4:EN:S","E4:EN:S:1","2018-05-31","CEPR",8.75,8.5,0,0.25,"Ceanothus prostratus"
"E4","E4:EN","E4:EN:S","E4:EN:S:1","2018-05-31","CECO",8.5,3.5,0.75,5,"Ceanothus cordulatus"
"E4","E4:EN","E4:EN:S","E4:EN:S:1","2018-05-31","DWD",3.5,3,0,0.5,"Down woody debris"
"E4","E4:EN","E4:EN:S","E4:EN:S:1","2018-05-31","CECO",3,1,0.5,2,"Ceanothus cordulatus"
"E4","E4:EN","E4:EN:S","E4:EN:S:1","2018-05-31","DWD",1,0.25,0,0.75,"Down woody debris"
"E4","E4:EN","E4:EN:S","E4:EN:S:1","2018-05-31","CECO",0.25,0,1,0.25,"Ceanothus cordulatus"
"E4","E4:EN","E4:EN:S","E4:EN:S:2","2018-05-31","CECO",30,23.5,1.5,6.5,"Ceanothus cordulatus"
"E4","E4:EN","E4:EN:S","E4:EN:S:2","2018-05-31","ARPA",23.5,22.25,1.25,1.25,"Arctostaphylos patula"
"E4","E4:EN","E4:EN:S","E4:EN:S:2","2018-05-31","CECO",22.25,21.25,0.25,1,"Ceanothus cordulatus"
"E4","E4:EN","E4:EN:S","E4:EN:S:2","2018-05-31","CECO",21.25,15.25,1.25,6,"Ceanothus cordulatus"
"E4","E4:EN","E4:EN:S","E4:EN:S:2","2018-05-31","PIPO",15.25,14.75,1,0.5,"Pinus ponderosa"
"E4","E4:EN","E4:EN:S","E4:EN:S:2","2018-05-31","CECO",14.75,11,1,3.75,"Ceanothus cordulatus"
"E4","E4:EN","E4:EN:S","E4:EN:S:2","2018-05-31","BG",11,9,0,2,"Bare ground"
"E4","E4:EN","E4:EN:S","E4:EN:S:2","2018-05-31","CECO",9,1.75,0.75,7.25,"Ceanothus cordulatus"
"E4","E4:EN","E4:EN:S","E4:EN:S:2","2018-05-31","ARPA",1.75,0.75,0.5,1,"Arctostaphylos patula"
"E4","E4:EN","E4:EN:S","E4:EN:S:2","2018-05-31","CECO",0.75,0,0.5,0.75,"Ceanothus cordulatus"
"E4","E4:EN","E4:EN:S","E4:EN:S:3","2018-05-31","CECO",30,18,1.25,12,"Ceanothus cordulatus"
"E4","E4:EN","E4:EN:S","E4:EN:S:3","2018-05-31","DWD",18,17,0.5,1,"Down woody debris"
"E4","E4:EN","E4:EN:S","E4:EN:S:3","2018-05-31","CECO",17,0,1.25,17,"Ceanothus cordulatus"
"E5","E5:CG","E5:CG:M","E5:CG:M:1","2018-05-25","CECO",30,0,0.5,30,"Ceanothus cordulatus"
"E5","E5:CG","E5:CG:M","E5:CG:M:2","2018-05-25","CECO",30,24,1.25,6,"Ceanothus cordulatus"
"E5","E5:CG","E5:CG:M","E5:CG:M:2","2018-05-25","DWD",24,22.75,0.25,1.25,"Down woody debris"
"E5","E5:CG","E5:CG:M","E5:CG:M:2","2018-05-25","CECO",22.75,19.25,0.25,3.5,"Ceanothus cordulatus"
"E5","E5:CG","E5:CG:M","E5:CG:M:2","2018-05-25","DWD",19.25,17.5,0.5,1.75,"Down woody debris"
"E5","E5:CG","E5:CG:M","E5:CG:M:2","2018-05-25","CECO",17.5,0,1,17.5,"Ceanothus cordulatus"
"E5","E5:CG","E5:CG:M","E5:CG:M:3","2018-05-25","CECO",30,28.75,0.25,1.25,"Ceanothus cordulatus"
"E5","E5:CG","E5:CG:M","E5:CG:M:3","2018-05-25","POAZ",28.75,26,0.25,2.75,"Poaceae spp"
"E5","E5:CG","E5:CG:M","E5:CG:M:3","2018-05-25","WYMO",26,25.25,0.5,0.75,"Wyethia mollis"
"E5","E5:CG","E5:CG:M","E5:CG:M:3","2018-05-25","BG",25.25,23.75,0,1.5,"Bare ground"
"E5","E5:CG","E5:CG:M","E5:CG:M:3","2018-05-25","ACMI",23.75,23,0,0.75,"Achillea millefolium"
"E5","E5:CG","E5:CG:M","E5:CG:M:3","2018-05-25","CECO",23,22,0.25,1,"Ceanothus cordulatus"
"E5","E5:CG","E5:CG:M","E5:CG:M:3","2018-05-25","PREM",22,21.25,0.5,0.75,"Prunus emarginata"
"E5","E5:CG","E5:CG:M","E5:CG:M:3","2018-05-25","DWD",21.25,20.25,1.25,1,"Down woody debris"
"E5","E5:CG","E5:CG:M","E5:CG:M:3","2018-05-25","CECO",20.25,17,0.5,3.25,"Ceanothus cordulatus"
"E5","E5:CG","E5:CG:M","E5:CG:M:3","2018-05-25","POAZ",17,16.75,0.5,0.25,"Poaceae spp"
"E5","E5:CG","E5:CG:M","E5:CG:M:3","2018-05-25","CECO",16.75,16.25,0.5,0.5,"Ceanothus cordulatus"
"E5","E5:CG","E5:CG:M","E5:CG:M:3","2018-05-25","BG",16.25,16,0,0.25,"Bare ground"
"E5","E5:CG","E5:CG:M","E5:CG:M:3","2018-05-25","CECO",16,0,0.5,16,"Ceanothus cordulatus"
"E5","E5:CG","E5:CG:N","E5:CG:N:1","2018-05-25","CECO",30,0,1.25,30,"Ceanothus cordulatus"
"E5","E5:CG","E5:CG:N","E5:CG:N:2","2018-05-25","CECO",30,0,1.25,30,"Ceanothus cordulatus"
"E5","E5:CG","E5:CG:N","E5:CG:N:3","2018-05-25","CECO",30,29.5,0.5,0.5,"Ceanothus cordulatus"
"E5","E5:CG","E5:CG:N","E5:CG:N:3","2018-05-25","POAZ",29.5,27.25,0.25,2.25,"Poaceae spp"
"E5","E5:CG","E5:CG:N","E5:CG:N:3","2018-05-25","CECO",27.25,23,0.5,4.25,"Ceanothus cordulatus"
"E5","E5:CG","E5:CG:N","E5:CG:N:3","2018-05-25","PREM",23,22,0.75,1,"Prunus emarginata"
"E5","E5:CG","E5:CG:N","E5:CG:N:3","2018-05-25","CECO",22,16,0.75,6,"Ceanothus cordulatus"
"E5","E5:CG","E5:CG:N","E5:CG:N:3","2018-05-25","SYMO",16,14.75,0.5,1.25,"Symphoricarpos mollis"
"E5","E5:CG","E5:CG:N","E5:CG:N:3","2018-05-25","CECO",14.75,0,0.5,14.75,"Ceanothus cordulatus"
"E5","E5:CG","E5:CG:S","E5:CG:S:1","2018-05-25","CECO",30,23.5,1.25,6.5,"Ceanothus cordulatus"
"E5","E5:CG","E5:CG:S","E5:CG:S:1","2018-05-25","DWD",23.25,23.5,0.5,0.25,"Down woody debris"
"E5","E5:CG","E5:CG:S","E5:CG:S:1","2018-05-25","CECO",23.25,0,1.25,23.25,"Ceanothus cordulatus"
"E5","E5:CG","E5:CG:S","E5:CG:S:2","2018-05-25","CECO",30,0,1.25,30,"Ceanothus cordulatus"
"E5","E5:CG","E5:CG:S","E5:CG:S:3","2018-05-25","CECO",30,28.75,0.25,1.25,"Ceanothus cordulatus"
"E5","E5:CG","E5:CG:S","E5:CG:S:3","2018-05-25","DWD",28.27,25.75,0.25,2.52,"Down woody debris"
"E5","E5:CG","E5:CG:S","E5:CG:S:3","2018-05-25","CECO",25.75,20.25,0.25,5.5,"Ceanothus cordulatus"
"E5","E5:CG","E5:CG:S","E5:CG:S:3","2018-05-25","DWD",20.25,20,0.5,0.25,"Down woody debris"
"E5","E5:CG","E5:CG:S","E5:CG:S:3","2018-05-25","CECO",20,0,0.75,20,"Ceanothus cordulatus"
"E5","E5:CH","E5:CH:M","E5:CH:M:1","2017-06-24","CECO",30,0,1.5,30,"Ceanothus cordulatus"
"E5","E5:CH","E5:CH:M","E5:CH:M:2","2017-06-24","CECO",30,0,1.25,30,"Ceanothus cordulatus"
"E5","E5:CH","E5:CH:M","E5:CH:M:3","2017-06-24","CECO",30,0,1.25,30,"Ceanothus cordulatus"
"E5","E5:CH","E5:CH:N","E5:CH:N:1","2018-05-26","CECO",30,0,1.25,30,"Ceanothus cordulatus"
"E5","E5:CH","E5:CH:N","E5:CH:N:2","2018-05-26","CECO",30,28.75,0.75,1.25,"Ceanothus cordulatus"
"E5","E5:CH","E5:CH:N","E5:CH:N:2","2018-05-26","POAZ",28.75,27.5,0,1.25,"Poaceae spp"
"E5","E5:CH","E5:CH:N","E5:CH:N:2","2018-05-26","CECO",27.5,26.25,0.5,1.25,"Ceanothus cordulatus"
"E5","E5:CH","E5:CH:N","E5:CH:N:2","2018-05-26","POAZ",26.25,24,0.25,2.25,"Poaceae spp"
"E5","E5:CH","E5:CH:N","E5:CH:N:2","2018-05-26","CECO",24,0,1.5,24,"Ceanothus cordulatus"
"E5","E5:CH","E5:CH:N","E5:CH:N:3","2018-05-26","CECO",30,17.25,1,12.75,"Ceanothus cordulatus"
"E5","E5:CH","E5:CH:N","E5:CH:N:3","2018-05-26","BG",17.25,15.75,0,1.5,"Bare ground"
"E5","E5:CH","E5:CH:N","E5:CH:N:3","2018-05-26","CECO",15.75,0,0,15.75,"Ceanothus cordulatus"
"E5","E5:CH","E5:CH:S","E5:CH:S:1","2018-05-24","CECO",30,0,1.5,30,"Ceanothus cordulatus"
"E5","E5:CH","E5:CH:S","E5:CH:S:2","2018-05-24","CECO",30,0,1.25,30,"Ceanothus cordulatus"
"E5","E5:CH","E5:CH:S","E5:CH:S:3","2018-05-24","CECO",30,0,1.5,30,"Ceanothus cordulatus"
"E5","E5:CN","E5:CN:M","E5:CN:M:1","2018-05-29","CECO",30,18,1.5,12,"Ceanothus cordulatus"
"E5","E5:CN","E5:CN:M","E5:CN:M:1","2018-05-29","DWD",18,17.25,2.25,0.75,"Down woody debris"
"E5","E5:CN","E5:CN:M","E5:CN:M:1","2018-05-29","CECO",17.25,0,1.75,17.25,"Ceanothus cordulatus"
"E5","E5:CN","E5:CN:M","E5:CN:M:2","2018-05-29","CECO",30,0,1.5,30,"Ceanothus cordulatus"
"E5","E5:CN","E5:CN:M","E5:CN:M:3","2018-05-29","DWD",30,28.5,0.75,1.5,"Down woody debris"
"E5","E5:CN","E5:CN:M","E5:CN:M:3","2018-05-29","CECO",28.5,17,1.5,11.5,"Ceanothus cordulatus"
"E5","E5:CN","E5:CN:M","E5:CN:M:3","2018-05-29","PREM",17,16,1.5,1,"Prunus emarginata"
"E5","E5:CN","E5:CN:M","E5:CN:M:3","2018-05-29","CECO",16,0,1.5,16,"Ceanothus cordulatus"
"E5","E5:CN","E5:CN:N","E5:CN:N:1","2018-05-29","CECO",30,17.5,1.25,12.5,"Ceanothus cordulatus"
"E5","E5:CN","E5:CN:N","E5:CN:N:1","2018-05-29","DWD",17.5,17,0.5,0.5,"Down woody debris"
"E5","E5:CN","E5:CN:N","E5:CN:N:1","2018-05-29","CECO",17,0,1,17,"Ceanothus cordulatus"
"E5","E5:CN","E5:CN:N","E5:CN:N:2","2018-05-29","CECO",30,25.25,0.5,4.75,"Ceanothus cordulatus"
"E5","E5:CN","E5:CN:N","E5:CN:N:2","2018-05-29","DWD",25.25,22.25,0.5,3,"Down woody debris"
"E5","E5:CN","E5:CN:N","E5:CN:N:2","2018-05-29","CECO",22.25,19.5,0.5,2.75,"Ceanothus cordulatus"
"E5","E5:CN","E5:CN:N","E5:CN:N:2","2018-05-29","DWD",19.5,16,0.25,3.5,"Down woody debris"
"E5","E5:CN","E5:CN:N","E5:CN:N:2","2018-05-29","CECO",16,0,1,16,"Ceanothus cordulatus"
"E5","E5:CN","E5:CN:N","E5:CN:N:3","2018-05-29","CECO",30,6.5,1.5,23.5,"Ceanothus cordulatus"
"E5","E5:CN","E5:CN:N","E5:CN:N:3","2018-05-29","DWD",6.5,5.5,1,1,"Down woody debris"
"E5","E5:CN","E5:CN:N","E5:CN:N:3","2018-05-29","CECO",5.5,0,1.25,5.5,"Ceanothus cordulatus"
"E5","E5:CN","E5:CN:S","E5:CN:S:1","2018-05-29","CECO",30,23.25,1.25,6.75,"Ceanothus cordulatus"
"E5","E5:CN","E5:CN:S","E5:CN:S:1","2018-05-29","POAZ",23.25,22.5,0.25,0.75,"Poaceae spp"
"E5","E5:CN","E5:CN:S","E5:CN:S:1","2018-05-29","CECO",22.5,0,1.75,22.5,"Ceanothus cordulatus"
"E5","E5:CN","E5:CN:S","E5:CN:S:2","2018-05-29","CECO",30,0,1.5,30,"Ceanothus cordulatus"
"E5","E5:CN","E5:CN:S","E5:CN:S:3","2018-05-29","POAZ",30,29.25,0.25,0.75,"Poaceae spp"
