"","time","treatment","planting","followup","block","plot","transect","patch_id","cover_type","avg_height_cm","cover_length","fire_type"
"5320","post","EN","E","N","E4","E4:EN","E4:EN:M","post:E4:EN:M:00205","bare",0,1,"none"
"5321","post","EN","E","N","E4","E4:EN","E4:EN:M","post:E4:EN:M:00206","shrub",50,2,"high"
"5322","post","EN","E","N","E4","E4:EN","E4:EN:M","post:E4:EN:M:00207","bare",0,4.75,"none"
"5323","post","EN","E","N","E4","E4:EN","E4:EN:M","post:E4:EN:M:00208","forb",0,3,"low"
"5324","post","EN","E","N","E4","E4:EN","E4:EN:M","post:E4:EN:M:00209","shrub",0,2.25,"low"
"5325","post","EN","E","N","E4","E4:EN","E4:EN:M","post:E4:EN:M:00210","forb",0,3.25,"low"
"5326","post","EN","E","N","E4","E4:EN","E4:EN:M","post:E4:EN:M:00211","fuel",25,1.5,"low"
"5327","post","EN","E","N","E4","E4:EN","E4:EN:M","post:E4:EN:M:00212","bare",0,1,"none"
"5328","post","EN","E","N","E4","E4:EN","E4:EN:M","post:E4:EN:M:00213","forb",0,2,"low"
"5329","post","EN","E","N","E4","E4:EN","E4:EN:M","post:E4:EN:M:00214","bare",0,2,"none"
"5330","post","EN","E","N","E4","E4:EN","E4:EN:M","post:E4:EN:M:00215","shrub",25,2.5,"high"
"5331","post","EN","E","N","E4","E4:EN","E4:EN:M","post:E4:EN:M:00216","forb",0,5.5,"low"
"5332","post","EN","E","N","E4","E4:EN","E4:EN:M","post:E4:EN:M:00217","shrub",25,0.5,"high"
"5333","post","EN","E","N","E4","E4:EN","E4:EN:M","post:E4:EN:M:00218","fuel",0,0.5,"low"
"5334","post","EN","E","N","E4","E4:EN","E4:EN:M","post:E4:EN:M:00219","bare",0,6,"none"
"5335","post","EN","E","N","E4","E4:EN","E4:EN:N","post:E4:EN:N:00220","shrub",25,2.25,"high"
"5336","post","EN","E","N","E4","E4:EN","E4:EN:N","post:E4:EN:N:00221","bare",0,1,"none"
"5337","post","EN","E","N","E4","E4:EN","E4:EN:N","post:E4:EN:N:00222","shrub",25,1.75,"high"
"5338","post","EN","E","N","E4","E4:EN","E4:EN:N","post:E4:EN:N:00223","forb",0,0.25,"low"
"5339","post","EN","E","N","E4","E4:EN","E4:EN:N","post:E4:EN:N:00224","bare",0,1.75,"none"
"5340","post","EN","E","N","E4","E4:EN","E4:EN:N","post:E4:EN:N:00225","shrub",0,0.25,"low"
"5341","post","EN","E","N","E4","E4:EN","E4:EN:N","post:E4:EN:N:00226","bare",0,1.25,"none"
"5342","post","EN","E","N","E4","E4:EN","E4:EN:N","post:E4:EN:N:00227","shrub",25,0.25,"high"
"5343","post","EN","E","N","E4","E4:EN","E4:EN:N","post:E4:EN:N:00228","bare",0,0.75,"none"
"5344","post","EN","E","N","E4","E4:EN","E4:EN:N","post:E4:EN:N:00229","shrub",30.5555555555556,2.25,"high"
"5345","post","EN","E","N","E4","E4:EN","E4:EN:N","post:E4:EN:N:00230","bare",0,0.75,"none"
"5346","post","EN","E","N","E4","E4:EN","E4:EN:N","post:E4:EN:N:00231","shrub",50,0.75,"high"
"5347","post","EN","E","N","E4","E4:EN","E4:EN:N","post:E4:EN:N:00232","fuel",0,0.5,"low"
"5348","post","EN","E","N","E4","E4:EN","E4:EN:N","post:E4:EN:N:00233","shrub",25,0.25,"high"
"5349","post","EN","E","N","E4","E4:EN","E4:EN:N","post:E4:EN:N:00234","fuel",0,0.5,"low"
"5350","post","EN","E","N","E4","E4:EN","E4:EN:N","post:E4:EN:N:00235","bare",0,1,"none"
"5351","post","EN","E","N","E4","E4:EN","E4:EN:N","post:E4:EN:N:00236","shrub",0,1.25,"low"
"5352","post","EN","E","N","E4","E4:EN","E4:EN:N","post:E4:EN:N:00237","fuel",0,0.5,"low"
"5353","post","EN","E","N","E4","E4:EN","E4:EN:N","post:E4:EN:N:00238","shrub",25,1.75,"high"
"5354","post","EN","E","N","E4","E4:EN","E4:EN:N","post:E4:EN:N:00239","fuel",0,0.25,"low"
"5355","post","EN","E","N","E4","E4:EN","E4:EN:N","post:E4:EN:N:00240","bare",0,0.25,"none"
"5356","post","EN","E","N","E4","E4:EN","E4:EN:N","post:E4:EN:N:00241","shrub",0,0.5,"low"
"5357","post","EN","E","N","E4","E4:EN","E4:EN:N","post:E4:EN:N:00242","bare",0,0.75,"none"
"5358","post","EN","E","N","E4","E4:EN","E4:EN:N","post:E4:EN:N:00243","fuel",0,0.25,"low"
"5359","post","EN","E","N","E4","E4:EN","E4:EN:N","post:E4:EN:N:00244","bare",0,1,"none"
"5360","post","EN","E","N","E4","E4:EN","E4:EN:N","post:E4:EN:N:00245","shrub",25,0.25,"high"
"5361","post","EN","E","N","E4","E4:EN","E4:EN:N","post:E4:EN:N:00246","bare",0,0.25,"none"
"5362","post","EN","E","N","E4","E4:EN","E4:EN:N","post:E4:EN:N:00247","fuel",0,0.5,"low"
"5363","post","EN","E","N","E4","E4:EN","E4:EN:N","post:E4:EN:N:00248","bare",0,1.5,"none"
"5364","post","EN","E","N","E4","E4:EN","E4:EN:N","post:E4:EN:N:00249","fuel",0,0.5,"low"
"5365","post","EN","E","N","E4","E4:EN","E4:EN:N","post:E4:EN:N:00250","shrub",25,2,"high"
"5366","post","EN","E","N","E4","E4:EN","E4:EN:N","post:E4:EN:N:00251","bare",0,0.25,"none"
"5367","post","EN","E","N","E4","E4:EN","E4:EN:N","post:E4:EN:N:00252","shrub",0,0.75,"low"
"5368","post","EN","E","N","E4","E4:EN","E4:EN:N","post:E4:EN:N:00253","fuel",0,1,"low"
"5369","post","EN","E","N","E4","E4:EN","E4:EN:N","post:E4:EN:N:00254","shrub",25,0.5,"high"
"5370","post","EN","E","N","E4","E4:EN","E4:EN:N","post:E4:EN:N:00255","bare",0,0.25,"none"
"5371","post","EN","E","N","E4","E4:EN","E4:EN:N","post:E4:EN:N:00256","fuel",0,0.25,"low"
"5372","post","EN","E","N","E4","E4:EN","E4:EN:N","post:E4:EN:N:00257","bare",0,0.5,"none"
"5373","post","EN","E","N","E4","E4:EN","E4:EN:N","post:E4:EN:N:00258","fuel",0,1.5,"low"
"5374","post","EN","E","N","E4","E4:EN","E4:EN:N","post:E4:EN:N:00259","shrub",25,0.25,"high"
"5375","post","EN","E","N","E4","E4:EN","E4:EN:N","post:E4:EN:N:00260","bare",0,0.5,"none"
"5376","post","EN","E","N","E4","E4:EN","E4:EN:N","post:E4:EN:N:00261","shrub",25,0.5,"high"
"5377","post","EN","E","N","E4","E4:EN","E4:EN:N","post:E4:EN:N:00262","fuel",0,0.75,"low"
"5378","post","EN","E","N","E4","E4:EN","E4:EN:N","post:E4:EN:N:00263","shrub",0,0.25,"low"
"5379","post","EN","E","N","E4","E4:EN","E4:EN:N","post:E4:EN:N:00264","grass",25,0.25,"low"
"5380","post","EN","E","N","E4","E4:EN","E4:EN:N","post:E4:EN:N:00265","bare",0,1.25,"none"
"5381","post","EN","E","N","E4","E4:EN","E4:EN:N","post:E4:EN:N:00266","grass",0,0.25,"low"
"5382","post","EN","E","N","E4","E4:EN","E4:EN:N","post:E4:EN:N:00267","bare",0,1,"none"
"5383","post","EN","E","N","E4","E4:EN","E4:EN:N","post:E4:EN:N:00268","forb",50,2.75,"low"
"5384","post","EN","E","N","E4","E4:EN","E4:EN:N","post:E4:EN:N:00269","bare",0,1,"none"
"5385","post","EN","E","N","E4","E4:EN","E4:EN:N","post:E4:EN:N:00270","shrub",0,1,"low"
"5386","post","EN","E","N","E4","E4:EN","E4:EN:N","post:E4:EN:N:00271","fuel",0,0.25,"low"
"5387","post","EN","E","N","E4","E4:EN","E4:EN:N","post:E4:EN:N:00272","shrub",0,0.25,"low"
"5388","post","EN","E","N","E4","E4:EN","E4:EN:N","post:E4:EN:N:00273","bare",0,1,"none"
"5389","post","EN","E","N","E4","E4:EN","E4:EN:N","post:E4:EN:N:00274","forb",25,0.75,"low"
"5390","post","EN","E","N","E4","E4:EN","E4:EN:N","post:E4:EN:N:00275","shrub",16.6666666666667,0.75,"high"
"5391","post","EN","E","N","E4","E4:EN","E4:EN:N","post:E4:EN:N:00276","bare",0,0.75,"none"
"5392","post","EN","E","N","E4","E4:EN","E4:EN:N","post:E4:EN:N:00277","forb",25,0.5,"low"
"5393","post","EN","E","N","E4","E4:EN","E4:EN:N","post:E4:EN:N:00278","shrub",25,0.75,"high"
"5394","post","EN","E","N","E4","E4:EN","E4:EN:N","post:E4:EN:N:00279","bare",0,0.25,"none"
"5395","post","EN","E","N","E4","E4:EN","E4:EN:N","post:E4:EN:N:00280","shrub",0,0.25,"low"
"5396","post","EN","E","N","E4","E4:EN","E4:EN:N","post:E4:EN:N:00281","fuel",0,0.25,"low"
"5397","post","EN","E","N","E4","E4:EN","E4:EN:N","post:E4:EN:N:00282","shrub",0,0.5,"low"
"5398","post","EN","E","N","E4","E4:EN","E4:EN:N","post:E4:EN:N:00283","bare",0,0.5,"none"
"5399","post","EN","E","N","E4","E4:EN","E4:EN:N","post:E4:EN:N:00284","shrub",0,1.25,"low"
"5400","post","EN","E","N","E4","E4:EN","E4:EN:N","post:E4:EN:N:00285","bare",0,1.5,"none"
"5401","post","EN","E","N","E4","E4:EN","E4:EN:N","post:E4:EN:N:00286","shrub",0,1,"low"
"5402","post","EN","E","N","E4","E4:EN","E4:EN:N","post:E4:EN:N:00287","forb",50,0.25,"low"
"5403","post","EN","E","N","E4","E4:EN","E4:EN:N","post:E4:EN:N:00288","fuel",0,0.25,"low"
"5404","post","EN","E","N","E4","E4:EN","E4:EN:N","post:E4:EN:N:00289","bare",0,1.75,"none"
"5405","post","EN","E","N","E4","E4:EN","E4:EN:N","post:E4:EN:N:00290","shrub",50,0.25,"high"
"5406","post","EN","E","N","E4","E4:EN","E4:EN:N","post:E4:EN:N:00291","fuel",0,1.25,"low"
"5407","post","EN","E","N","E4","E4:EN","E4:EN:N","post:E4:EN:N:00292","bare",0,0.75,"none"
"5408","post","EN","E","N","E4","E4:EN","E4:EN:N","post:E4:EN:N:00293","fuel",0,0.5,"low"
"5409","post","EN","E","N","E4","E4:EN","E4:EN:N","post:E4:EN:N:00294","shrub",0,0.5,"low"
"5410","post","EN","E","N","E4","E4:EN","E4:EN:N","post:E4:EN:N:00295","bare",0,0.25,"none"
"5411","post","EN","E","N","E4","E4:EN","E4:EN:N","post:E4:EN:N:00296","shrub",0,0.5,"low"
"5412","post","EN","E","N","E4","E4:EN","E4:EN:N","post:E4:EN:N:00297","fuel",0,0.75,"low"
"5413","post","EN","E","N","E4","E4:EN","E4:EN:N","post:E4:EN:N:00298","bare",0,0.75,"none"
"5414","post","EN","E","N","E4","E4:EN","E4:EN:N","post:E4:EN:N:00299","forb",0,0.75,"low"
"5415","post","EN","E","N","E4","E4:EN","E4:EN:N","post:E4:EN:N:00300","fuel",0,1.25,"low"
"5416","post","EN","E","N","E4","E4:EN","E4:EN:N","post:E4:EN:N:00301","shrub",0,0.25,"low"
"5417","post","EN","E","N","E4","E4:EN","E4:EN:N","post:E4:EN:N:00302","bare",0,0.75,"none"
"5418","post","EN","E","N","E4","E4:EN","E4:EN:N","post:E4:EN:N:00303","forb",0,0.25,"low"
"5419","post","EN","E","N","E4","E4:EN","E4:EN:N","post:E4:EN:N:00304","bare",0,0.25,"none"
"5420","post","EN","E","N","E4","E4:EN","E4:EN:N","post:E4:EN:N:00305","grass",25,0.5,"low"
"5421","post","EN","E","N","E4","E4:EN","E4:EN:N","post:E4:EN:N:00306","fuel",0,0.25,"low"
"5422","post","EN","E","N","E4","E4:EN","E4:EN:N","post:E4:EN:N:00307","bare",0,1.5,"none"
"5423","post","EN","E","N","E4","E4:EN","E4:EN:N","post:E4:EN:N:00308","grass",25,1,"low"
"5424","post","EN","E","N","E4","E4:EN","E4:EN:N","post:E4:EN:N:00309","fuel",0,1.25,"low"
"5425","post","EN","E","N","E4","E4:EN","E4:EN:N","post:E4:EN:N:00310","forb",0,1.5,"low"
"5426","post","EN","E","N","E4","E4:EN","E4:EN:N","post:E4:EN:N:00311","fuel",50,0.5,"low"
"5427","post","EN","E","N","E4","E4:EN","E4:EN:N","post:E4:EN:N:00312","forb",50,0.25,"low"
"5428","post","EN","E","N","E4","E4:EN","E4:EN:N","post:E4:EN:N:00313","bare",0,0.5,"none"
"5429","post","EN","E","N","E4","E4:EN","E4:EN:N","post:E4:EN:N:00314","grass",25,4.25,"low"
"5430","post","EN","E","N","E4","E4:EN","E4:EN:N","post:E4:EN:N:00315","fuel",0,1.5,"low"
"5431","post","EN","E","N","E4","E4:EN","E4:EN:N","post:E4:EN:N:00316","grass",25,1.5,"low"
"5432","post","EN","E","N","E4","E4:EN","E4:EN:N","post:E4:EN:N:00317","fuel",0,0.75,"low"
"5433","post","EN","E","N","E4","E4:EN","E4:EN:N","post:E4:EN:N:00318","grass",25,1.5,"low"
"5434","post","EN","E","N","E4","E4:EN","E4:EN:N","post:E4:EN:N:00319","shrub",0,0.5,"low"
"5435","post","EN","E","N","E4","E4:EN","E4:EN:N","post:E4:EN:N:00320","forb",50,4.75,"low"
"5436","post","EN","E","N","E4","E4:EN","E4:EN:N","post:E4:EN:N:00321","bare",0,0.75,"none"
"5437","post","EN","E","N","E4","E4:EN","E4:EN:N","post:E4:EN:N:00322","fuel",0,0.5,"low"
"5438","post","EN","E","N","E4","E4:EN","E4:EN:N","post:E4:EN:N:00323","forb",0,0.5,"low"
"5439","post","EN","E","N","E4","E4:EN","E4:EN:N","post:E4:EN:N:00324","bare",0,0.25,"none"
"5440","post","EN","E","N","E4","E4:EN","E4:EN:N","post:E4:EN:N:00325","fuel",0,0.75,"low"
"5441","post","EN","E","N","E4","E4:EN","E4:EN:N","post:E4:EN:N:00326","forb",50,1.75,"low"
"5442","post","EN","E","N","E4","E4:EN","E4:EN:S","post:E4:EN:S:00327","fuel",0,0.75,"low"
"5443","post","EN","E","N","E4","E4:EN","E4:EN:S","post:E4:EN:S:00328","bare",0,1.75,"none"
"5444","post","EN","E","N","E4","E4:EN","E4:EN:S","post:E4:EN:S:00329","fuel",0,0.75,"low"
"5445","post","EN","E","N","E4","E4:EN","E4:EN:S","post:E4:EN:S:00330","forb",0,1.25,"low"
"5446","post","EN","E","N","E4","E4:EN","E4:EN:S","post:E4:EN:S:00331","shrub",0,0.75,"low"
"5447","post","EN","E","N","E4","E4:EN","E4:EN:S","post:E4:EN:S:00332","bare",0,0.25,"none"
"5448","post","EN","E","N","E4","E4:EN","E4:EN:S","post:E4:EN:S:00333","shrub",33.3333333333333,0.75,"high"
"5449","post","EN","E","N","E4","E4:EN","E4:EN:S","post:E4:EN:S:00334","bare",0,0.75,"none"
"5450","post","EN","E","N","E4","E4:EN","E4:EN:S","post:E4:EN:S:00335","shrub",0,0.25,"low"
"5451","post","EN","E","N","E4","E4:EN","E4:EN:S","post:E4:EN:S:00336","bare",0,1.25,"none"
"5452","post","EN","E","N","E4","E4:EN","E4:EN:S","post:E4:EN:S:00337","fuel",0,1.25,"low"
"5453","post","EN","E","N","E4","E4:EN","E4:EN:S","post:E4:EN:S:00338","bare",0,0.25,"none"
"5454","post","EN","E","N","E4","E4:EN","E4:EN:S","post:E4:EN:S:00339","forb",50,0.5,"low"
"5455","post","EN","E","N","E4","E4:EN","E4:EN:S","post:E4:EN:S:00340","bare",0,1,"none"
"5456","post","EN","E","N","E4","E4:EN","E4:EN:S","post:E4:EN:S:00341","shrub",0,0.25,"low"
"5457","post","EN","E","N","E4","E4:EN","E4:EN:S","post:E4:EN:S:00342","bare",0,0.25,"none"
"5458","post","EN","E","N","E4","E4:EN","E4:EN:S","post:E4:EN:S:00343","fuel",0,1,"low"
"5459","post","EN","E","N","E4","E4:EN","E4:EN:S","post:E4:EN:S:00344","shrub",0,0.75,"low"
"5460","post","EN","E","N","E4","E4:EN","E4:EN:S","post:E4:EN:S:00345","fuel",0,0.25,"low"
"5461","post","EN","E","N","E4","E4:EN","E4:EN:S","post:E4:EN:S:00346","bare",0,0.5,"none"
"5462","post","EN","E","N","E4","E4:EN","E4:EN:S","post:E4:EN:S:00347","shrub",0,1,"low"
"5463","post","EN","E","N","E4","E4:EN","E4:EN:S","post:E4:EN:S:00348","forb",0,2.5,"low"
"5464","post","EN","E","N","E4","E4:EN","E4:EN:S","post:E4:EN:S:00349","shrub",0,0.75,"low"
"5465","post","EN","E","N","E4","E4:EN","E4:EN:S","post:E4:EN:S:00350","fuel",0,0.5,"low"
"5466","post","EN","E","N","E4","E4:EN","E4:EN:S","post:E4:EN:S:00351","shrub",0,1.5,"low"
"5467","post","EN","E","N","E4","E4:EN","E4:EN:S","post:E4:EN:S:00352","bare",0,0.5,"none"
"5468","post","EN","E","N","E4","E4:EN","E4:EN:S","post:E4:EN:S:00353","fuel",0,0.25,"low"
"5469","post","EN","E","N","E4","E4:EN","E4:EN:S","post:E4:EN:S:00354","bare",0,1.5,"none"
"5470","post","EN","E","N","E4","E4:EN","E4:EN:S","post:E4:EN:S:00355","fuel",0,0.75,"low"
"5471","post","EN","E","N","E4","E4:EN","E4:EN:S","post:E4:EN:S:00356","bare",0,1.75,"none"
"5472","post","EN","E","N","E4","E4:EN","E4:EN:S","post:E4:EN:S:00357","fuel",0,0.5,"low"
"5473","post","EN","E","N","E4","E4:EN","E4:EN:S","post:E4:EN:S:00358","bare",0,2.5,"none"
"5474","post","EN","E","N","E4","E4:EN","E4:EN:S","post:E4:EN:S:00359","shrub",50,0.5,"high"
"5475","post","EN","E","N","E4","E4:EN","E4:EN:S","post:E4:EN:S:00360","bare",0,1,"none"
"5476","post","EN","E","N","E4","E4:EN","E4:EN:S","post:E4:EN:S:00361","forb",0,12,"low"
"5477","post","EN","E","N","E4","E4:EN","E4:EN:S","post:E4:EN:S:00362","fuel",0,2.75,"low"
"5478","post","EN","E","N","E4","E4:EN","E4:EN:S","post:E4:EN:S:00363","shrub",25,0.75,"high"
"5479","post","EN","E","N","E4","E4:EN","E4:EN:S","post:E4:EN:S:00364","forb",0,4,"low"
"5480","post","EN","E","N","E4","E4:EN","E4:EN:S","post:E4:EN:S:00365","shrub",25,4.75,"high"
"5481","post","EN","E","N","E4","E4:EN","E4:EN:S","post:E4:EN:S:00366","fuel",0,1,"low"
"5482","post","EN","E","N","E4","E4:EN","E4:EN:S","post:E4:EN:S:00367","bare",0,0.25,"none"
"5483","post","EN","E","N","E4","E4:EN","E4:EN:S","post:E4:EN:S:00368","shrub",0,0.75,"low"
"5484","post","EN","E","N","E4","E4:EN","E4:EN:S","post:E4:EN:S:00369","fuel",0,1,"low"
"5485","post","EN","E","N","E4","E4:EN","E4:EN:S","post:E4:EN:S:00370","forb",6.66666666666667,3.75,"low"
"5486","post","EN","E","N","E4","E4:EN","E4:EN:S","post:E4:EN:S:00371","shrub",25,0.5,"high"
"5487","post","EN","E","N","E4","E4:EN","E4:EN:S","post:E4:EN:S:00372","bare",0,3.25,"none"
"5488","post","EN","E","N","E4","E4:EN","E4:EN:S","post:E4:EN:S:00373","shrub",0.444444444444444,2.25,"low"
"5489","post","EN","E","N","E4","E4:EN","E4:EN:S","post:E4:EN:S:00374","bare",0,0.25,"none"
"5490","post","EN","E","N","E4","E4:EN","E4:EN:S","post:E4:EN:S:00375","fuel",0,0.5,"low"
"5491","post","EN","E","N","E4","E4:EN","E4:EN:S","post:E4:EN:S:00376","shrub",50,0.5,"high"
"5492","post","EN","E","N","E4","E4:EN","E4:EN:S","post:E4:EN:S:00377","bare",0,0.75,"none"
"5493","post","EN","E","N","E4","E4:EN","E4:EN:S","post:E4:EN:S:00378","shrub",25,0.5,"high"
"5494","post","EN","E","N","E4","E4:EN","E4:EN:S","post:E4:EN:S:00379","bare",0,0.75,"none"
"5495","post","EN","E","N","E4","E4:EN","E4:EN:S","post:E4:EN:S:00380","fuel",0,1.25,"low"
"5496","post","EN","E","N","E4","E4:EN","E4:EN:S","post:E4:EN:S:00381","bare",0,0.5,"none"
"5497","post","EN","E","N","E4","E4:EN","E4:EN:S","post:E4:EN:S:00382","shrub",50,1,"high"
"5498","post","EN","E","N","E4","E4:EN","E4:EN:S","post:E4:EN:S:00383","bare",0,2.5,"none"
"5499","post","EN","E","N","E4","E4:EN","E4:EN:S","post:E4:EN:S:00384","shrub",0,0.75,"low"
"5500","post","EN","E","N","E4","E4:EN","E4:EN:S","post:E4:EN:S:00385","grass",25,1,"low"
"5501","post","EN","E","N","E4","E4:EN","E4:EN:S","post:E4:EN:S:00386","bare",0,0.75,"none"
"5502","post","EN","E","N","E4","E4:EN","E4:EN:S","post:E4:EN:S:00387","shrub",25,0.25,"high"
"5503","post","EN","E","N","E4","E4:EN","E4:EN:S","post:E4:EN:S:00388","bare",0,0.75,"none"
"5504","post","EN","E","N","E4","E4:EN","E4:EN:S","post:E4:EN:S:00389","shrub",0,0.25,"low"
"5505","post","EN","E","N","E4","E4:EN","E4:EN:S","post:E4:EN:S:00390","bare",0,1,"none"
"5506","post","EN","E","N","E4","E4:EN","E4:EN:S","post:E4:EN:S:00391","shrub",50,0.75,"high"
"5507","post","EN","E","N","E4","E4:EN","E4:EN:S","post:E4:EN:S:00392","fuel",0,0.25,"low"
"5508","post","EN","E","N","E4","E4:EN","E4:EN:S","post:E4:EN:S:00393","bare",0,0.75,"none"
"5509","post","EN","E","N","E4","E4:EN","E4:EN:S","post:E4:EN:S:00394","fuel",75,1.5,"low"
"5510","post","EN","E","N","E4","E4:EN","E4:EN:S","post:E4:EN:S:00395","shrub",31.25,1,"high"
"5511","post","EN","E","N","E4","E4:EN","E4:EN:S","post:E4:EN:S:00396","fuel",50,3,"low"
"5512","post","EN","E","N","E4","E4:EN","E4:EN:S","post:E4:EN:S:00397","grass",0,0.5,"low"
"5513","post","EN","E","N","E4","E4:EN","E4:EN:S","post:E4:EN:S:00398","bare",0,2,"none"
"5514","post","EN","E","N","E5","E5:EN","E5:EN:M","post:E5:EN:M:00142","fuel",0,0.5,"low"
"5515","post","EN","E","N","E5","E5:EN","E5:EN:M","post:E5:EN:M:00143","bare",0,1,"none"
"5516","post","EN","E","N","E5","E5:EN","E5:EN:M","post:E5:EN:M:00144","shrub",0,2,"low"
"5517","post","EN","E","N","E5","E5:EN","E5:EN:M","post:E5:EN:M:00145","fuel",0,2.75,"low"
"5518","post","EN","E","N","E5","E5:EN","E5:EN:M","post:E5:EN:M:00146","shrub",0,2.25,"low"
"5519","post","EN","E","N","E5","E5:EN","E5:EN:M","post:E5:EN:M:00147","fuel",0,1.5,"low"
"5520","post","EN","E","N","E5","E5:EN","E5:EN:M","post:E5:EN:M:00148","shrub",0,0.25,"low"
"5521","post","EN","E","N","E5","E5:EN","E5:EN:M","post:E5:EN:M:00149","fuel",0,0.5,"low"
"5522","post","EN","E","N","E5","E5:EN","E5:EN:M","post:E5:EN:M:00150","shrub",0,0.25,"low"
"5523","post","EN","E","N","E5","E5:EN","E5:EN:M","post:E5:EN:M:00151","fuel",0,2,"low"
"5524","post","EN","E","N","E5","E5:EN","E5:EN:M","post:E5:EN:M:00152","bare",0,1,"none"
"5525","post","EN","E","N","E5","E5:EN","E5:EN:M","post:E5:EN:M:00153","fuel",0,0.5,"low"
"5526","post","EN","E","N","E5","E5:EN","E5:EN:M","post:E5:EN:M:00154","forb",25,1.5,"low"
"5527","post","EN","E","N","E5","E5:EN","E5:EN:M","post:E5:EN:M:00155","bare",0,1,"none"
"5528","post","EN","E","N","E5","E5:EN","E5:EN:M","post:E5:EN:M:00156","fuel",0,0.5,"low"
"5529","post","EN","E","N","E5","E5:EN","E5:EN:M","post:E5:EN:M:00157","bare",0,1,"none"
"5530","post","EN","E","N","E5","E5:EN","E5:EN:M","post:E5:EN:M:00158","shrub",0,0.75,"low"
"5531","post","EN","E","N","E5","E5:EN","E5:EN:M","post:E5:EN:M:00159","bare",0,1.25,"none"
"5532","post","EN","E","N","E5","E5:EN","E5:EN:M","post:E5:EN:M:00160","shrub",0,2.5,"low"
"5533","post","EN","E","N","E5","E5:EN","E5:EN:M","post:E5:EN:M:00161","fuel",0,1,"low"
"5534","post","EN","E","N","E5","E5:EN","E5:EN:M","post:E5:EN:M:00162","shrub",0,0.5,"low"
"5535","post","EN","E","N","E5","E5:EN","E5:EN:M","post:E5:EN:M:00163","forb",25,1.25,"low"
"5536","post","EN","E","N","E5","E5:EN","E5:EN:M","post:E5:EN:M:00164","bare",0,2,"none"
"5537","post","EN","E","N","E5","E5:EN","E5:EN:M","post:E5:EN:M:00165","shrub",0,0.75,"low"
"5538","post","EN","E","N","E5","E5:EN","E5:EN:M","post:E5:EN:M:00166","bare",0,0.75,"none"
"5539","post","EN","E","N","E5","E5:EN","E5:EN:M","post:E5:EN:M:00167","shrub",0,0.75,"low"
"5540","post","EN","E","N","E5","E5:EN","E5:EN:M","post:E5:EN:M:00168","bare",0,1.5,"none"
"5541","post","EN","E","N","E5","E5:EN","E5:EN:M","post:E5:EN:M:00169","shrub",0,3.5,"low"
"5542","post","EN","E","N","E5","E5:EN","E5:EN:M","post:E5:EN:M:00170","fuel",0,1.25,"low"
"5543","post","EN","E","N","E5","E5:EN","E5:EN:M","post:E5:EN:M:00171","shrub",50,3.25,"high"
"5544","post","EN","E","N","E5","E5:EN","E5:EN:M","post:E5:EN:M:00172","bare",0,0.75,"none"
"5545","post","EN","E","N","E5","E5:EN","E5:EN:M","post:E5:EN:M:00173","shrub",0,1.75,"low"
"5546","post","EN","E","N","E5","E5:EN","E5:EN:M","post:E5:EN:M:00174","fuel",0,0.5,"low"
"5547","post","EN","E","N","E5","E5:EN","E5:EN:M","post:E5:EN:M:00175","forb",0,1.75,"low"
"5548","post","EN","E","N","E5","E5:EN","E5:EN:M","post:E5:EN:M:00176","shrub",0,1,"low"
"5549","post","EN","E","N","E5","E5:EN","E5:EN:M","post:E5:EN:M:00177","bare",0,2.25,"none"
"5550","post","EN","E","N","E5","E5:EN","E5:EN:M","post:E5:EN:M:00178","shrub",0,0.5,"low"
"5551","post","EN","E","N","E5","E5:EN","E5:EN:M","post:E5:EN:M:00179","fuel",0,0.5,"low"
"5552","post","EN","E","N","E5","E5:EN","E5:EN:M","post:E5:EN:M:00180","bare",0,1,"none"
"5553","post","EN","E","N","E5","E5:EN","E5:EN:M","post:E5:EN:M:00181","shrub",0,0.25,"low"
"5554","post","EN","E","N","E5","E5:EN","E5:EN:M","post:E5:EN:M:00182","bare",0,1.25,"none"
"5555","post","EN","E","N","E5","E5:EN","E5:EN:M","post:E5:EN:M:00183","shrub",75,3,"high"
"5556","post","EN","E","N","E5","E5:EN","E5:EN:M","post:E5:EN:M:00184","fuel",0,1.5,"low"
"5557","post","EN","E","N","E5","E5:EN","E5:EN:M","post:E5:EN:M:00185","shrub",25,0.75,"high"
"5558","post","EN","E","N","E5","E5:EN","E5:EN:M","post:E5:EN:M:00186","forb",0,1.5,"low"
"5559","post","EN","E","N","E5","E5:EN","E5:EN:M","post:E5:EN:M:00187","shrub",25,0.5,"high"
"5560","post","EN","E","N","E5","E5:EN","E5:EN:M","post:E5:EN:M:00188","forb",0,0.75,"low"
"5561","post","EN","E","N","E5","E5:EN","E5:EN:M","post:E5:EN:M:00189","bare",0,0.75,"none"
"5562","post","EN","E","N","E5","E5:EN","E5:EN:M","post:E5:EN:M:00190","shrub",50,1.25,"high"
"5563","post","EN","E","N","E5","E5:EN","E5:EN:M","post:E5:EN:M:00191","bare",0,1.25,"none"
"5564","post","EN","E","N","E5","E5:EN","E5:EN:M","post:E5:EN:M:00192","forb",0,0.25,"low"
"5565","post","EN","E","N","E5","E5:EN","E5:EN:M","post:E5:EN:M:00193","bare",0,0.75,"none"
